task,episode,step,colliding_geom
pick up the black bowl next to the plate and place it on the plate,10,185,wooden_cabinet_1_g9
pick up the black bowl next to the plate and place it on the plate,10,186,wooden_cabinet_1_g9
pick up the black bowl next to the plate and place it on the plate,10,187,wooden_cabinet_1_g9
pick up the black bowl next to the plate and place it on the plate,16,170,table_collision
pick up the black bowl next to the plate and place it on the plate,16,172,table_collision
pick up the black bowl next to the plate and place it on the plate,16,173,table_collision
pick up the black bowl next to the plate and place it on the plate,16,174,table_collision
pick up the black bowl next to the plate and place it on the plate,16,175,table_collision
pick up the black bowl next to the plate and place it on the plate,16,177,table_collision
pick up the black bowl next to the plate and place it on the plate,16,180,table_collision
pick up the black bowl next to the plate and place it on the plate,16,181,table_collision
pick up the black bowl next to the plate and place it on the plate,16,182,table_collision
pick up the black bowl next to the plate and place it on the plate,16,183,table_collision
pick up the black bowl next to the plate and place it on the plate,16,184,table_collision
pick up the black bowl next to the plate and place it on the plate,16,186,table_collision
pick up the black bowl next to the plate and place it on the plate,16,187,table_collision
pick up the black bowl next to the plate and place it on the plate,16,188,table_collision
pick up the black bowl next to the plate and place it on the plate,16,189,table_collision
pick up the black bowl next to the plate and place it on the plate,16,190,table_collision
pick up the black bowl next to the plate and place it on the plate,16,191,table_collision
pick up the black bowl next to the plate and place it on the plate,16,192,table_collision
pick up the black bowl next to the plate and place it on the plate,16,193,table_collision
pick up the black bowl next to the plate and place it on the plate,16,194,table_collision
pick up the black bowl next to the plate and place it on the plate,16,195,table_collision
pick up the black bowl next to the plate and place it on the plate,16,196,table_collision
pick up the black bowl next to the plate and place it on the plate,16,197,table_collision
pick up the black bowl next to the plate and place it on the plate,16,198,table_collision
pick up the black bowl next to the plate and place it on the plate,16,199,table_collision
pick up the black bowl next to the plate and place it on the plate,16,200,table_collision
pick up the black bowl next to the plate and place it on the plate,16,201,table_collision
pick up the black bowl next to the plate and place it on the plate,16,202,table_collision
pick up the black bowl next to the plate and place it on the plate,16,203,table_collision
pick up the black bowl next to the plate and place it on the plate,16,204,table_collision
pick up the black bowl next to the plate and place it on the plate,16,205,table_collision
pick up the black bowl next to the plate and place it on the plate,16,206,table_collision
pick up the black bowl next to the plate and place it on the plate,16,207,table_collision
pick up the black bowl next to the plate and place it on the plate,16,208,table_collision
pick up the black bowl next to the plate and place it on the plate,16,209,table_collision
pick up the black bowl next to the plate and place it on the plate,16,210,table_collision
pick up the black bowl next to the plate and place it on the plate,16,211,table_collision
pick up the black bowl next to the plate and place it on the plate,16,212,table_collision
pick up the black bowl next to the plate and place it on the plate,16,213,table_collision
pick up the black bowl next to the plate and place it on the plate,16,214,table_collision
pick up the black bowl next to the plate and place it on the plate,16,215,table_collision
pick up the black bowl next to the plate and place it on the plate,16,216,table_collision
pick up the black bowl next to the plate and place it on the plate,16,217,table_collision
pick up the black bowl next to the plate and place it on the plate,16,218,table_collision
pick up the black bowl next to the plate and place it on the plate,16,219,table_collision
pick up the black bowl next to the plate and place it on the plate,16,220,table_collision
pick up the black bowl next to the plate and place it on the plate,32,216,table_collision
pick up the black bowl next to the plate and place it on the plate,32,217,table_collision
pick up the black bowl next to the plate and place it on the plate,32,220,table_collision
pick up the black bowl next to the plate and place it on the plate,40,213,table_collision
pick up the black bowl next to the plate and place it on the plate,40,214,table_collision
pick up the black bowl next to the plate and place it on the plate,40,215,table_collision
pick up the black bowl next to the plate and place it on the plate,40,216,table_collision
pick up the black bowl next to the plate and place it on the plate,40,218,table_collision
pick up the black bowl next to the plate and place it on the plate,40,219,table_collision
pick up the black bowl next to the plate and place it on the plate,40,220,table_collision
pick up the black bowl next to the plate and place it on the plate,45,181,wooden_cabinet_1_g9
pick up the black bowl next to the plate and place it on the plate,45,182,wooden_cabinet_1_g9
pick up the black bowl next to the plate and place it on the plate,45,183,wooden_cabinet_1_g9
pick up the black bowl next to the plate and place it on the plate,45,184,wooden_cabinet_1_g9
pick up the black bowl next to the plate and place it on the plate,45,185,wooden_cabinet_1_g9
pick up the black bowl next to the plate and place it on the plate,45,186,wooden_cabinet_1_g9
pick up the black bowl next to the plate and place it on the plate,45,187,wooden_cabinet_1_g9
pick up the black bowl next to the plate and place it on the plate,45,188,wooden_cabinet_1_g9
pick up the black bowl next to the plate and place it on the plate,45,189,wooden_cabinet_1_g9
pick up the black bowl next to the plate and place it on the plate,45,190,wooden_cabinet_1_g9
pick up the black bowl next to the plate and place it on the plate,45,191,wooden_cabinet_1_g9
pick up the black bowl next to the plate and place it on the plate,45,192,wooden_cabinet_1_g9
pick up the black bowl next to the plate and place it on the plate,45,193,wooden_cabinet_1_g9
pick up the black bowl next to the plate and place it on the plate,45,194,wooden_cabinet_1_g9
pick up the black bowl next to the plate and place it on the plate,45,195,wooden_cabinet_1_g9
pick up the black bowl next to the plate and place it on the plate,45,196,wooden_cabinet_1_g9
